Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Deviation,Deviation_Percentage,Wind Layer,Deviation_Z,Deviation_Severity
02 01 2018 06:30,3296.18603515625,11.7898302078247,3485.41764275903,200.35659790039,189.23160760278006,5.429237669577692,High,0.010626391498169994,MODERATE
02 01 2018 06:40,3045.51000976562,10.9035501480102,3237.31495707518,199.462905883789,191.8049473095598,5.924815776431281,High,0.016640296830371177,MODERATE
02 01 2018 06:50,3444.74194335937,12.1880798339843,3548.2148951824,202.746002197265,103.47295182303014,2.916197436731379,Very High,-0.18979193489591661,LOW
02 01 2018 07:00,3417.74609375,11.9781303405761,3518.50824711723,199.402206420898,100.76215336722998,2.8637748241683396,High,-0.19612708188211075,LOW
02 01 2018 07:10,2807.61303710937,10.6744699478149,3144.97729527041,197.229705810546,337.3642581610402,10.727080881263822,High,0.35681299667834193,MODERATE
02 01 2018 07:20,2493.39306640625,9.69664669036865,2588.59195963497,200.319198608398,95.19889322871995,3.677632269326233,High,-0.20912844339037256,LOW
02 01 2018 07:30,3215.19604492187,11.4175901412963,3400.7825082287,200.488204956054,185.58646330682996,5.457169426676827,High,0.002107674493841952,MODERATE
02 01 2018 07:40,3589.59008789062,12.6892700195312,3590.57317508054,199.528106689453,0.9830871899198428,0.027379672881831497,Very High,-0.42931116424203164,LOW
02 01 2018 07:50,3599.14990234375,13.0586004257202,3600.0,200.607803344726,0.85009765625,0.02361382378472222,Very High,-0.42962196132162317,LOW
02 01 2018 08:00,3375.17700195312,11.5208196640014,3426.92247226978,195.854705810546,51.745470316659976,1.509969097211207,High,-0.3106792689827897,LOW
02 01 2018 08:10,3346.98095703125,11.5123100280761,3424.84718980505,197.746704101562,77.86623277380022,2.273568088105926,High,-0.24963494117473078,LOW
02 01 2018 08:20,3567.96704101562,12.4162998199462,3572.33660315256,199.163803100585,4.369562136940203,0.12231664096502266,Very High,-0.4213969585553144,LOW
02 01 2018 08:30,3519.26489257812,12.1601495742797,3544.6866079077,198.396896362304,25.42171532957991,0.7171780792374598,Very High,-0.3721979911566549,LOW
02 01 2018 08:40,3485.19189453125,11.6710796356201,3461.26966600913,194.656997680664,-23.922228522119894,-0.6911402702032865,High,-0.4875149880769429,LOW
02 01 2018 08:50,3145.56298828125,11.1458597183227,3321.54569566872,195.83250427246,175.98270738746987,5.2982172612272205,High,-0.020336342042503334,LOW
02 01 2018 09:00,2978.31005859375,10.7728996276855,3186.225079135,193.17039489746,207.91502054125021,6.525434185512569,High,0.05428960331523297,MODERATE
02 01 2018 09:10,3179.00805664062,10.929759979248,3247.07461994401,195.099700927734,68.06656330339001,2.096242657477447,High,-0.2725368084745049,LOW
02 01 2018 09:20,3461.5810546875,12.1400604248046,3542.06950150575,198.294799804687,80.48844681824994,2.272356507517256,Very High,-0.2435068163171607,LOW
02 01 2018 09:30,3082.54907226562,11.1955604553222,3337.20522482988,200.757003784179,254.65615256426008,7.630820863803532,High,0.16352381843487676,MODERATE
02 01 2018 09:40,3493.65795898437,12.9486904144287,3597.67844568445,204.080596923828,104.0204867000798,2.8913225089600845,Very High,-0.188512343667452,LOW
02 01 2018 09:50,3601.0458984375,14.8794298171997,3600.0,197.594299316406,-1.0458984375,-0.029052734375,Very High,-0.4340529118828705,LOW
02 01 2018 10:00,3597.56494140625,15.124059677124,3600.0,196.345596313476,2.43505859375,0.06764051649305555,Very High,-0.4259179011820896,LOW
02 01 2018 10:10,3602.17211914062,16.2936706542968,3600.0,196.836700439453,-2.172119140619998,-0.06033664279499994,Very High,-0.4366848942340092,LOW
02 01 2018 10:20,3601.99291992187,16.1239795684814,3600.0,192.230606079101,-1.9929199218699978,-0.05535888671861105,Very High,-0.43626610493295903,LOW
02 01 2018 10:30,3600.791015625,15.2746000289916,3600.0,190.949295043945,-0.791015625,-0.02197265625,Very High,-0.4334572497162542,LOW
02 01 2018 10:40,3590.75,13.56672000885,3600.0,192.945602416992,9.25,0.2569444444444445,Very High,-0.4099913554743046,LOW
02 01 2018 10:50,3601.84594726562,15.3677997589111,3600.0,194.752807617187,-1.8459472656199978,-0.05127631293388883,Very High,-0.43592262923918224,LOW
02 01 2018 11:00,3601.8701171875,15.8617496490478,3600.0,195.040298461914,-1.8701171875,-0.051947699652777776,Very High,-0.43597911444464893,LOW
02 01 2018 11:10,3591.65502929687,14.9205102920532,3600.0,197.989593505859,8.344970703130002,0.23180474175361118,Very High,-0.41210641261188546,LOW
02 01 2018 11:20,3579.02490234375,13.6085300445556,3600.0,201.494506835937,20.97509765625,0.5826416015625,Very High,-0.3825897546946928,LOW
02 01 2018 11:30,3598.13110351562,14.4638595581054,3600.0,200.488403320312,1.8688964843800022,0.05191379123277783,Very High,-0.42724102432803884,LOW
02 01 2018 11:40,3525.3330078125,12.6882896423339,3590.52770532539,202.225997924804,65.19469751288989,1.8157413857632845,Very High,-0.2792483704751814,LOW
02 01 2018 11:50,3560.69995117187,13.556900024414,3600.0,202.153594970703,39.30004882813,1.091668023003611,Very High,-0.3397642694800707,LOW
02 01 2018 12:00,3537.67602539062,13.3228101730346,3600.0,203.289398193359,62.32397460938,1.7312215169272223,Very High,-0.28595726154432616,LOW
02 01 2018 12:10,3491.291015625,12.6070098876953,3586.26151221851,201.093704223632,94.97049659350978,2.6481754403559865,Very High,-0.2096622072532347,LOW
02 01 2018 12:20,3530.76611328125,12.3147602081298,3562.62840432461,197.54409790039,31.862291043360074,0.8943478641972038,Very High,-0.3571463395905979,LOW
02 01 2018 12:30,2915.83911132812,10.3801898956298,3006.71766997446,200.919799804687,90.87855864634003,3.022517197203686,High,-0.21922508283265657,LOW
02 01 2018 12:40,2178.65893554687,9.11702919006347,2219.69198514598,201.024505615234,41.0330495991102,1.8485920512260452,High,-0.33571423964924485,LOW
02 01 2018 12:50,2244.412109375,9.25319099426269,2308.32252649044,198.975997924804,63.91041711543994,2.768695292014022,High,-0.2822497389730588,LOW
02 01 2018 13:00,1278.89501953125,9.0723066329956,2190.70476314143,198.236404418945,911.8097436101798,41.62175382787143,High,1.699294426121882,SEVERE
02 01 2018 13:10,2832.93408203125,10.344630241394,2988.42459866748,196.647201538085,155.49051663623004,5.203093185137155,High,-0.0682266749444056,LOW
02 01 2018 13:20,3205.97290039062,11.1033096313476,3307.71074030315,200.146499633789,101.73783991253003,3.0757780199125215,High,-0.19384689846836328,LOW
02 01 2018 13:30,3149.28491210937,11.069109916687,3296.30064173281,198.89680480957,147.01572962344017,4.460021873070305,High,-0.08803228656700232,LOW
02 01 2018 13:40,3273.65600585937,11.325810432434,3375.74290100659,201.144607543945,102.08689514721982,3.0241312250639476,High,-0.19303115496912643,LOW
02 01 2018 13:50,3114.09912109375,11.0151395797729,3277.76115213776,204.927200317382,163.66203104400984,4.993104239375992,High,-0.04912981262979005,LOW
02 01 2018 14:00,3111.06005859375,10.907259941101,3238.7061584522,204.81379699707,127.64609985844982,3.9412683217749143,High,-0.13329918989093606,LOW
02 01 2018 14:10,3361.01196289062,11.7694101333618,3481.44923036851,209.778594970703,120.43726747789015,3.4594003677354186,High,-0.1501462604033032,LOW
02 01 2018 14:20,3421.419921875,11.8748302459716,3501.13034592277,209.600601196289,79.71042404777018,2.2767054114565224,High,-0.24532505868742957,LOW
02 01 2018 14:30,3520.14892578125,12.1692600250244,3545.851554985,208.318099975585,25.702629203749893,0.7248647836826498,Very High,-0.37154149429333394,LOW
02 01 2018 14:40,3589.42700195312,12.8206195831298,3595.38946602459,211.18179321289,5.9624640714700945,0.16583638929283429,Very High,-0.4176743402735133,LOW
02 01 2018 14:50,3495.11596679687,12.5716199874877,3584.0953070974,209.464706420898,88.97934030053011,2.482616467378222,Very High,-0.22366356381003738,LOW
02 01 2018 15:00,3298.76196289062,11.399299621582,3395.92916518786,205.625,97.16720229723978,2.8612847197554716,High,-0.20452849711378696,LOW
02 01 2018 15:10,2894.44091796875,10.5454301834106,3087.17433373743,200.610702514648,192.73341576868006,6.243036347589446,High,0.018810131385200102,MODERATE
02 01 2018 15:20,3486.62890625,12.3093299865722,3562.06338880745,202.056198120117,75.43448255744988,2.117718701875902,Very High,-0.255317951293512,LOW
02 01 2018 15:30,3455.2470703125,12.1683197021484,3545.73194798009,203.720703125,90.4848776675899,2.5519379071826553,Very High,-0.2201451168767643,LOW
02 01 2018 15:40,3556.78588867187,12.2870798110961,3559.69920327527,204.608596801757,2.9133146034000674,0.08184159495048161,Very High,-0.4248002149477327,LOW
02 01 2018 15:50,3375.58203125,12.0131902694702,3523.98620914655,201.741500854492,148.4041778965502,4.211258758940807,Very High,-0.08478747732120276,LOW
02 01 2018 16:00,3493.97900390625,12.2135295867919,3551.31873448443,201.715606689453,57.339730578180024,1.6146038940800518,Very High,-0.29760546006131705,LOW
02 01 2018 16:10,3549.14794921875,12.9377403259277,3597.57459015449,199.968505859375,48.426640935740124,1.346091365784873,Very High,-0.3184353867071599,LOW
02 01 2018 16:20,3483.31591796875,13.6694202423095,3600.0,203.870697021484,116.68408203125,3.2412245008680554,Very High,-0.15891747001500842,LOW
02 01 2018 16:30,3589.85888671875,13.6978597640991,3600.0,204.802307128906,10.14111328125,0.28169759114583337,Very High,-0.40790882012167096,LOW
02 01 2018 16:40,3584.23510742187,12.7583599090576,3593.42108884215,202.650802612304,9.185981420279859,0.25563331413629875,Very High,-0.41014096715476966,LOW
02 01 2018 16:50,3599.00805664062,12.7651796340942,3593.66423795296,201.257095336914,-5.343818687660132,-0.14870111211903603,Very High,-0.4440971689398444,LOW
02 01 2018 17:00,3602.63793945312,13.0772199630737,3600.0,203.440704345703,-2.637939453119998,-0.07327609591999994,Very High,-0.4377735181936873,LOW
02 01 2018 17:10,3550.56396484375,12.593409538269,3585.45131707174,205.153503417968,34.88735222799005,0.9730254058081247,Very High,-0.3500767593324799,LOW
02 01 2018 17:20,3552.78295898437,12.5136699676513,3580.13958133505,205.008193969726,27.356622350680027,0.7641216698170918,Very High,-0.3676761056003678,LOW
02 01 2018 17:30,3585.01098632812,12.534399986267,3581.61318305151,204.120300292968,-3.3978032766099204,-0.09486795762000784,Very High,-0.43954932303118827,LOW
02 01 2018 17:40,3421.17602539062,11.9644298553466,3516.31020021473,201.998901367187,95.13417482410978,2.7055114425996956,High,-0.20927969056444415,LOW
02 01 2018 17:50,3406.0400390625,11.9457702636718,3513.26434859883,194.378692626953,107.22430953633011,3.0519852449786082,High,-0.1810249967044407,LOW
02 01 2018 18:00,3515.61010742187,12.2070798873901,3550.54211738128,189.523803710937,34.93200995941015,0.9838500376718367,Very High,-0.34997239403301955,LOW
02 01 2018 18:10,3515.96508789062,12.2751502990722,3558.39906800035,190.579498291015,42.43398010972987,1.192502001569367,Very High,-0.3324402593637574,LOW
02 01 2018 18:20,3475.4189453125,12.7226400375366,3592.03630693273,187.612503051757,116.61736162022999,3.2465529759583784,Very High,-0.15907339588617994,LOW
02 01 2018 18:30,3471.15698242187,12.2653703689575,3557.31619028323,189.437194824218,86.15920786135985,2.4220283846767057,Very High,-0.2302542247588257,LOW
02 01 2018 18:40,3281.7548828125,11.7036895751953,3468.15991321422,192.261901855468,186.40503040172007,5.374753040985462,High,0.004020669114705451,MODERATE
02 01 2018 18:50,2955.11499023437,10.9635295867919,3259.41290546653,190.457199096679,304.29791523216,9.335973196946181,High,0.27953681913657646,MODERATE
02 01 2018 19:00,3061.73510742187,11.2979698181152,3367.8051386683,192.858200073242,306.07003124643006,9.088115809677056,High,0.283678261449622,MODERATE
02 01 2018 19:10,2679.11010742187,10.6659498214721,3141.29261131238,194.084396362304,462.1825038905099,14.71313121948922,High,0.6485137432104853,MODERATE
02 01 2018 19:20,2721.0810546875,10.8332901000976,3210.35060075426,195.201797485351,489.2695460667601,15.240377357906269,High,0.7118162706413314,MODERATE
02 01 2018 19:30,2649.13696289062,10.5783700942993,3102.33999824069,195.343200683593,453.20303535006997,14.608425756270346,High,0.6275286888107838,MODERATE
02 01 2018 19:40,2707.74291992187,10.3885402679443,3010.96227906629,201.797698974609,303.2193591444202,10.070513378814216,High,0.27701622918490876,MODERATE
02 01 2018 19:50,2508.83203125,10.0804195404052,2841.09942231867,204.207397460937,332.2673910686699,11.695028637804613,High,0.3449015976105973,MODERATE
02 01 2018 20:00,2316.64794921875,9.83873844146728,2687.68808162899,199.747406005859,371.04013241023995,13.805178322082487,High,0.4355136513879512,MODERATE
02 01 2018 20:10,3081.54296875,11.4399995803833,3406.63706435351,200.240295410156,325.09409560351014,9.542962442499123,High,0.32813757701365737,MODERATE
02 01 2018 20:20,3397.63891601562,11.9440298080444,3512.97717205074,201.166397094726,115.33825603512014,3.283205394921201,High,-0.16206267082662948,LOW
02 01 2018 20:30,3391.71606445312,11.8592901229858,3498.35399407939,201.71060180664,106.63792962626985,3.048231534222773,High,-0.1823953689326064,LOW
02 01 2018 20:40,3587.51098632812,12.8114795684814,3595.1357821697,201.348495483398,7.62479584158018,0.2120864496800324,Very High,-0.41378946418435414,LOW
02 01 2018 20:50,3603.11206054687,12.9135398864746,3597.28438052126,201.676895141601,-5.8276800256098795,-0.16200220525143544,Very High,-0.4452279548491729,LOW
02 01 2018 21:00,3591.09301757812,12.7283201217651,3592.26902604332,202.413299560546,1.1760084652000842,0.0327372047214234,Very High,-0.4288603064392137,LOW
02 01 2018 21:10,3221.044921875,11.6635799407958,3459.65697188092,202.661895751953,238.61205000592008,6.896985797877912,High,0.12602868568121173,MODERATE
02 01 2018 21:20,2887.73388671875,11.095230102539,3305.03861196709,204.061203002929,417.3047252483402,12.626319212651168,High,0.54363419249962,MODERATE
02 01 2018 21:30,2364.53491210937,10.1609497070312,2888.1834694536,203.337905883789,523.6485573442301,18.130723442001294,High,0.7921601594379295,MODERATE
02 01 2018 21:40,1935.84704589843,9.20241546630859,2275.21144803516,197.801300048828,339.3644021367302,14.915730246953549,High,0.36148734126210647,MODERATE
02 01 2018 21:50,1549.48095703125,8.53928470611572,1852.27385123011,195.506103515625,302.79289419886004,16.34709111710306,Moderate,0.27601957887739437,MODERATE
02 01 2018 22:00,1625.75598144531,8.80914115905761,2021.75423914516,187.484603881835,395.99825769985,19.586864220810853,Moderate,0.49384089141983967,MODERATE
02 01 2018 22:10,1994.22204589843,9.60846042633056,2523.60897951622,188.023895263671,529.3869336177902,20.977375572632273,High,0.8055707680640738,MODERATE
02 01 2018 22:20,2362.0,9.84492397308349,2691.84853250982,190.660400390625,329.84853250981996,12.253606713980911,High,0.339248715347683,MODERATE
02 01 2018 22:30,2097.77197265625,9.33867073059082,2364.19874342852,196.733596801757,266.4267707722702,11.269220555709401,High,0.19103180092858307,MODERATE
02 01 2018 22:40,1564.59094238281,8.42491626739501,1781.89987727917,197.015899658203,217.30893489635992,12.195350460889793,Moderate,0.07624321926480845,MODERATE
02 01 2018 22:50,1107.47497558593,7.65623378753662,1339.71394884899,188.690399169921,232.23897326305996,17.33496717434249,Moderate,0.11113477948397041,MODERATE
02 01 2018 23:00,1303.11694335937,8.14458179473876,1613.84771310931,181.659606933593,310.73076974994,19.25403290693844,Moderate,0.294570426236264,MODERATE
02 01 2018 23:10,1561.18200683593,8.54713726043701,1857.14017452757,173.536697387695,295.95816769164,15.936232049200463,Moderate,0.26004679530839414,MODERATE
02 01 2018 23:20,1544.9990234375,8.38180446624755,1755.62759790948,171.383407592773,210.62857447198007,11.997337859281023,Moderate,0.060631189857514,MODERATE
02 01 2018 23:30,1456.73803710937,7.85044908523559,1445.55353367836,179.819793701171,-11.184503431009944,-0.7737176915579059,Moderate,-0.45774687287485,LOW
02 01 2018 23:40,1795.64404296875,8.65655136108398,1925.37408203171,188.238296508789,129.73003906296003,6.7379134410111705,Moderate,-0.1284290155175455,LOW
02 01 2018 23:50,2773.291015625,10.9231195449829,3244.61717448122,179.039093017578,471.32615885622,14.526402762186578,High,0.6698825019519827,MODERATE
03 01 2018 00:00,2782.56811523437,10.405119895935,3019.33269562616,176.925598144531,236.76458039178988,7.841619465611384,High,0.12171114169965908,MODERATE
03 01 2018 00:10,2446.42407226562,9.49813079833984,2468.76137810731,174.677001953125,22.337305841690068,0.9047980918599386,High,-0.3794062686402077,LOW
03 01 2018 00:20,3412.39208984375,11.9302501678466,3510.68492806304,180.672500610351,98.29283821928993,2.799819415111151,High,-0.20189788139838033,LOW
03 01 2018 00:30,3255.337890625,11.0762901306152,3298.71779163661,183.875503540039,43.379901011609945,1.3150534162574619,High,-0.33022963837941177,LOW
03 01 2018 00:40,2796.876953125,10.4578800201416,3045.46680084979,192.191101074218,248.58984772479016,8.162618868655045,High,0.1493468394201241,MODERATE
03 01 2018 00:50,2467.9541015625,9.79114913940429,2655.25524050058,197.104598999023,187.30113893807993,7.053978694069694,High,0.00611487839879157,MODERATE
